"graph","type","k","min_km1","avg_km1","avg_imbalance","avg_time"
"p2p-Gnutella25.mtx.hgr","SPM",64,18744,18813.4,0.001408450704225,0.1713
"p2p-Gnutella25.mtx.hgr","SPM",128,20369,20438,0,0.1977
"para-4.mtx.hgr","SPM",2,6550,6809.2,0.014039392792358,1.364
"para-4.mtx.hgr","SPM",4,13710,14448.2,0.009254183308529,2.483
"para-4.mtx.hgr","SPM",8,23618,24597.1,0.008254150569072,3.5274
"para-4.mtx.hgr","SPM",16,36756,38016.6,0.008228046361073,4.587
"para-4.mtx.hgr","SPM",32,55285,56252.9,0.007600751722697,5.6541
"para-4.mtx.hgr","SPM",64,78807,79837.2,0.006847599164926,6.7092
"para-4.mtx.hgr","SPM",128,111055,111900.6,0.006176961602669,7.7423
"parabolic_fem.mtx.hgr","SPM",2,1026,1026.8,0,0.9714
"parabolic_fem.mtx.hgr","SPM",4,3067,3171.9,0,1.6463
"parabolic_fem.mtx.hgr","SPM",8,5417,5637.9,1.52139846947e-06,2.2385
"parabolic_fem.mtx.hgr","SPM",16,9170,9379.8,0,2.8168
"parabolic_fem.mtx.hgr","SPM",32,14276,14510.1,0.00064504351001058,3.3995
"parabolic_fem.mtx.hgr","SPM",64,21570,21791.3,0.001363027869053,4.0115
"parabolic_fem.mtx.hgr","SPM",128,31652,31860.8,0.0022146507666087,4.6622
"pdb1HYS.mtx.hgr","SPM",2,1958,2183.3,0.01941896864187,1.708
"pdb1HYS.mtx.hgr","SPM",4,4280,4686.8,0.017397034596368,3.3706
"pdb1HYS.mtx.hgr","SPM",8,8496,8988.5,0.01829562925544,4.985
"pdb1HYS.mtx.hgr","SPM",16,15677,16456.6,0.015502854633273,6.5763
"pdb1HYS.mtx.hgr","SPM",32,27578,28201.5,0.012379280070232,8.074
"pdb1HYS.mtx.hgr","SPM",64,45015,45754.5,0.010175438596498,9.4642
"pdb1HYS.mtx.hgr","SPM",128,70459,71303,0.011228070175455,10.7094
"Pd_rhs.mtx.hgr","SPM",2,0,0,0,0.0027
"Pd_rhs.mtx.hgr","SPM",4,0,0,0,0.0047
"Pd_rhs.mtx.hgr","SPM",8,0,0,0,0.007
"Pd_rhs.mtx.hgr","SPM",16,0,0,0,0.01
"Pd_rhs.mtx.hgr","SPM",32,0,0,0,0.0138
"Pd_rhs.mtx.hgr","SPM",64,0,0,0,0.0188
"Pd_rhs.mtx.hgr","SPM",128,0,0,0,0.0261
"pds-90.mtx.hgr","SPM",2,1373,2994.3,0.014838636401885,0.5334
"pds-90.mtx.hgr","SPM",4,4523,4981.3,0.0035410812538907,0.9673
"pds-90.mtx.hgr","SPM",8,7476,8423.3,0.00250879170803206,1.3791
"pds-90.mtx.hgr","SPM",16,12409,13701,0.00493336922869777,1.7696
"pds-90.mtx.hgr","SPM",32,19855,20496.1,0.0044555121819892,2.1314
"pds-90.mtx.hgr","SPM",64,27384,28163.5,0.004792031228967,2.4952
"pds-90.mtx.hgr","SPM",128,36639,37016.9,0.005114401076718,2.8632
"pesa.mtx.hgr","SPM",2,71,89.7,0.013153859260529,0.0163
"pesa.mtx.hgr","SPM",4,177,202.3,0.011993185689943,0.0308
"pesa.mtx.hgr","SPM",8,414,451,0.0083787465940012,0.0456
"pesa.mtx.hgr","SPM",16,819,835.3,0.005722070844686,0.0646
"pesa.mtx.hgr","SPM",32,1370,1434.1,0.005449591280651,0.0893
"pesa.mtx.hgr","SPM",64,2490,2564.9,0.00326086956522,0.1158
"pesa.mtx.hgr","SPM",128,3981,4043.5,0.0054347826087,0.1478
"PGPgiantcompo.mtx.hgr","SPM",2,365,389,0,0.0155
"PGPgiantcompo.mtx.hgr","SPM",4,730,773.6,0,0.0287
"PGPgiantcompo.mtx.hgr","SPM",8,1161,1220.5,0.000973782771536,0.0433
"PGPgiantcompo.mtx.hgr","SPM",16,1769,1809.2,0.000748502994012,0.0566
"PGPgiantcompo.mtx.hgr","SPM",32,2464,2523.7,0.00239520958084,0.0729
"PGPgiantcompo.mtx.hgr","SPM",64,3284,3365.7,0.00359281437126,0.0912
"PGPgiantcompo.mtx.hgr","SPM",128,4341,4426.4,0,0.112
"pkustk11.mtx.hgr","SPM",2,2904,2908.8,0.0032253655869877,1.2556
"pkustk11.mtx.hgr","SPM",4,5712,5884.2,0.0046057127237914,2.4397
"pkustk11.mtx.hgr","SPM",8,10872,11536.2,0.006040451895052,3.5974
"pkustk11.mtx.hgr","SPM",16,17646,18108,0.006942419825073,4.7316
"pkustk11.mtx.hgr","SPM",32,25860,26774.4,0.008163265306121,5.8346
"pkustk11.mtx.hgr","SPM",64,38856,39366.6,0.009256559766777,6.9062
"pkustk11.mtx.hgr","SPM",128,57108,58087.2,0.007725947521881,7.9205
"poisson3Db.mtx.hgr","SPM",2,4468,4679.7,0.0021886386994295,0.912
"poisson3Db.mtx.hgr","SPM",4,9808,9987.3,9.3431748108e-06,1.671
"poisson3Db.mtx.hgr","SPM",8,18037,18750.7,9.34317481081e-06,2.3972
"poisson3Db.mtx.hgr","SPM",16,27323,28364.6,0.0004110612855004,3.0403
"poisson3Db.mtx.hgr","SPM",32,39563,40591.8,0.0008221225710016,3.6841
"poisson3Db.mtx.hgr","SPM",64,58196,59090.4,0.0014947683109106,4.2921
"poisson3Db.mtx.hgr","SPM",128,82862,83850.4,0.002391629297458,4.8643
"poli3.mtx.hgr","SPM",2,110,114.7,0,0.0126
"poli3.mtx.hgr","SPM",4,247,256.6,0,0.0231
"poli3.mtx.hgr","SPM",8,418,434.9,0,0.0329
"poli3.mtx.hgr","SPM",16,614,627.1,0,0.0435
"poli3.mtx.hgr","SPM",32,809,835.6,0.001132075471698,0.0556
"poli3.mtx.hgr","SPM",64,1054,1066.8,0.004528301886792,0.0689
"poli3.mtx.hgr","SPM",128,1321,1345,0,0.0867
"powersim.mtx.hgr","SPM",2,13,17,0.019749968430366,0.0105
"powersim.mtx.hgr","SPM",4,67,70,0.010656565656573,0.0179
"powersim.mtx.hgr","SPM",8,135,150.3,0.013787878787897,0.027
"powersim.mtx.hgr","SPM",16,276,292.1,0.011111111111104,0.0394
"powersim.mtx.hgr","SPM",32,531,551.4,0.010101010101004,0.0549
"powersim.mtx.hgr","SPM",64,927,964.8,0.010887096774185,0.0738
"powersim.mtx.hgr","SPM",128,1509,1566.8,0.012903225806472,0.1002
"pre2.mtx.hgr","SPM",2,3120,3432.8,0.017020062697831,3.1932
"pre2.mtx.hgr","SPM",4,8722,10513.2,0.02007295504342,6.0254
"pre2.mtx.hgr","SPM",8,17624,19166.3,0.0198409808206,8.8102
"pre2.mtx.hgr","SPM",16,31862,36290.2,0.02226754066521,11.6009
"pre2.mtx.hgr","SPM",32,58688,60996.4,0.02453022578297,14.3401
"pre2.mtx.hgr","SPM",64,89420,92520.7,0.02385900174792,17.0391
"pre2.mtx.hgr","SPM",128,128143,130542,0.02256748883278,19.754
"Pres_Poisson.mtx.hgr","SPM",2,408,426.4,0.007421400620706,0.1444
"Pres_Poisson.mtx.hgr","SPM",4,1216,1264.6,0.012061521856446,0.2818
"Pres_Poisson.mtx.hgr","SPM",8,2408,2583.4,0.009498111171083,0.4231
"Pres_Poisson.mtx.hgr","SPM",16,4360,4600.6,0.00690399137001,0.5658
"Pres_Poisson.mtx.hgr","SPM",32,7306,7490.6,0.006250000000001,0.711
"Pres_Poisson.mtx.hgr","SPM",64,12092,12295,0.00862068965517,0.8742
"Pres_Poisson.mtx.hgr","SPM",128,19782,20161.8,0.00862068965517,0.991
"psse2.mtx.hgr","SPM",2,90,109,0.011389191149791,0.0235
"psse2.mtx.hgr","SPM",4,262,312.8,0.0059484947406536,0.025
"psse2.mtx.hgr","SPM",8,588,619.2,0.0047860768672963,0.0368
"psse2.mtx.hgr","SPM",16,998,1036,0.004927536231886,0.0518
"psse2.mtx.hgr","SPM",32,1480,1539.8,0.005797101449275,0.0688
"psse2.mtx.hgr","SPM",64,2340,2439.1,0.001734104046243,0.0883
"psse2.mtx.hgr","SPM",128,3558,3683.5,0,0.1164
"qa8fk.mtx.hgr","SPM",2,672,673.6,0.00508105492377464,0.3363
"qa8fk.mtx.hgr","SPM",4,4792,6047.6,0.00579482216307937,0.6491
"qa8fk.mtx.hgr","SPM",8,10791,11412.3,0.00805710137915,0.948
"qa8fk.mtx.hgr","SPM",16,16062,17000.4,0.010694410839588,1.2695
"qa8fk.mtx.hgr","SPM",32,25165,25967.8,0.011901306240927,1.6161
"qa8fk.mtx.hgr","SPM",64,36874,37583.2,0.011605415860715,1.9786
"qa8fk.mtx.hgr","SPM",128,50973,52371.2,0.01044487427465,2.3686
"rajat26.mtx.hgr","SPM",2,26,43.1,0.00375450697601731,0.0749
"rajat26.mtx.hgr","SPM",4,184,266.7,0.015715629409005,0.1492
"rajat26.mtx.hgr","SPM",8,756,923.9,0.015018027904062,0.2294
"rajat26.mtx.hgr","SPM",16,3225,3511.6,0.0162382445141,0.3098
"rajat26.mtx.hgr","SPM",32,6153,6306.4,0.01824451410658,0.4073
"rajat26.mtx.hgr","SPM",64,11663,11817.1,0.01904761904761,0.5341
"rajat26.mtx.hgr","SPM",128,17497,17688.9,0.01779448621554,0.6504
"Reuters911.mtx.hgr","SPM",2,4163,4235.1,0.0293429342934,0.445
"Reuters911.mtx.hgr","SPM",4,11709,11885.2,0.0290129012901,0.7346
"Reuters911.mtx.hgr","SPM",8,20282,20576.7,0.028074385123,0.9532
"Reuters911.mtx.hgr","SPM",16,32442,32707.3,0.02446043165469,1.1287
"Reuters911.mtx.hgr","SPM",32,48018,48271.7,0.0251798561151,1.2755
"Reuters911.mtx.hgr","SPM",64,66144,67167.7,0.0215311004785,1.3812
"Reuters911.mtx.hgr","SPM",128,89016,89568.8,0.00952380952381,1.4894
"RFdevice.mtx.hgr","SPM",2,1793,1858,0,0.1521
"RFdevice.mtx.hgr","SPM",4,3581,3712.9,0.00105797257907804,0.2229
"RFdevice.mtx.hgr","SPM",8,6886,7104.8,0.003702904026773,0.3134
"RFdevice.mtx.hgr","SPM",16,10399,10622,0.0061744386873882,0.4191
"RFdevice.mtx.hgr","SPM",32,14297,14505.7,0.006649395509497,0.5351
"RFdevice.mtx.hgr","SPM",64,20697,20825.6,0.006131260794474,0.6678
"RFdevice.mtx.hgr","SPM",128,27805,27907.4,0.006390328151987,0.8203
"rgg_n_2_18_s0.mtx.hgr","SPM",2,890,957.1,0.016890716552718,0.5364
"rgg_n_2_18_s0.mtx.hgr","SPM",4,1821,1880.2,0.0182144165039,0.9808
"rgg_n_2_18_s0.mtx.hgr","SPM",8,3439,3619.9,0.01649780273439,1.413
"rgg_n_2_18_s0.mtx.hgr","SPM",16,5536,5675.8,0.01337890625,1.8426
"rgg_n_2_18_s0.mtx.hgr","SPM",32,8757,9047.9,0.01298828125,2.2801
"rgg_n_2_18_s0.mtx.hgr","SPM",64,13518,13742.1,0.0131103515625,2.7415
"rgg_n_2_18_s0.mtx.hgr","SPM",128,19892,20301.3,0.013037109375,3.2298
"rim.mtx.hgr","SPM",2,384,386.7,0.003989361702131,0.2045
"rim.mtx.hgr","SPM",4,768,775.5,0.004716312056726,0.4031
"rim.mtx.hgr","SPM",8,1536,1570.2,0.000886524822695,0.6074
"rim.mtx.hgr","SPM",16,3237,3358.3,0.00113475177305,0.8124
"rim.mtx.hgr","SPM",32,6659,7228.9,0.000851063829787,1.0235
"rim.mtx.hgr","SPM",64,12848,13195.7,0,1.2411
"rim.mtx.hgr","SPM",128,23445,23790.1,0,1.4349
"RM07R.mtx.hgr","SPM",2,19238,19901.2,0.00150645812046423,23.5199
"RM07R.mtx.hgr","SPM",4,33472,37591.8,0.0021609046037112,45.6902
"RM07R.mtx.hgr","SPM",8,68888,72010,0.00372233400402496,67.2302
"RM07R.mtx.hgr","SPM",16,110726,113371.4,0.004548122065728,87.8308
"RM07R.mtx.hgr","SPM",32,159960,167005.1,0.006279342723,107.4199
"RM07R.mtx.hgr","SPM",64,232320,240604.7,0.006841046277662,125.963
"RM07R.mtx.hgr","SPM",128,328679,332293.7,0.007645875251511,143.2663
"rma10.mtx.hgr","SPM",2,362,401.8,0.011076949355205,0.5124
"rma10.mtx.hgr","SPM",4,950,1130.8,0.010991544965406,1.007
"rma10.mtx.hgr","SPM",8,2036,2284.8,0.006438941076003,1.5002
"rma10.mtx.hgr","SPM",16,4111,4348.4,0.003995901639345,1.9939
"rma10.mtx.hgr","SPM",32,7697,7965.1,0.003893442622953,2.4864
"rma10.mtx.hgr","SPM",64,13686,14259.5,0.003551912568308,2.9695
"rma10.mtx.hgr","SPM",128,23431,24323.8,0.00409836065574,3.4662
"Rucci1.mtx.hgr","SPM",2,32499,34849.5,0.012425841674242,2.0921
"Rucci1.mtx.hgr","SPM",4,69552,74978.4,0.016837124658776,3.3106
"Rucci1.mtx.hgr","SPM",8,126474,133940.9,0.017717280535744,4.4999
"Rucci1.mtx.hgr","SPM",16,203508,210999.1,0.02102198282136,5.8596
"Rucci1.mtx.hgr","SPM",64,427116,436026.1,0.0206635622817,8.9226
"Rucci1.mtx.hgr","SPM",128,555431,570254.9,0.01990686845169,10.49
"s4dkt3m2.mtx.hgr","SPM",2,1206,1206,2.21116639028e-05,0.5622
"s4dkt3m2.mtx.hgr","SPM",4,3126,3278.4,4.42223499757e-05,1.0946
"s4dkt3m2.mtx.hgr","SPM",8,5622,5841.6,0.00091978420447599,1.6236
"s4dkt3m2.mtx.hgr","SPM",16,9288,9469.8,0.000442164839052,2.156
"s4dkt3m2.mtx.hgr","SPM",32,14508,14722.8,0.0016625397948362,2.6928
"s4dkt3m2.mtx.hgr","SPM",64,22038,22399.8,0.0018387553041,3.2381
"s4dkt3m2.mtx.hgr","SPM",128,33606,33976.8,0.0021216407355,3.785
"sat14_10pipe_q0_k.cnf.dual.hgr","SAT14dual",2,1979,2097.8,0.00467296632402,6.7797
"sat14_10pipe_q0_k.cnf.dual.hgr","SAT14dual",4,6943,7344,0.00174407546517315,14.2292
"sat14_10pipe_q0_k.cnf.dual.hgr","SAT14dual",8,13158,13790.6,0.005826637925404,22.6811
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",2,52322,54568.6,0.00299978103788,4.3994
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",4,115822,127385.5,0.01485316846986,8.4114
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",8,232916,242803.4,0.02072642967542,9.7879
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",16,512181,540208.5,0.02309119010823,12.4939
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",32,735181,755931.7,0.02359365341029,14.4658
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",64,921738,938237.8,0.0233209723939,16.6908
"sat14_10pipe_q0_k.cnf.hgr","SAT14literal",128,1108744,1124231.8,0.0223228995058,17.5082
"sat14_11pipe_k.cnf.hgr","SAT14literal",2,53150,53894.9,0.0007602306443492,10.5565
"sat14_11pipe_k.cnf.hgr","SAT14literal",4,299719,319081.3,0.01484840342155,20.614
"sat14_11pipe_k.cnf.hgr","SAT14literal",8,667824,681492.4,0.0198665412692,37.3107
"sat14_11pipe_q0_k.cnf.dual.hgr","SAT14dual",2,2389,2606.4,0.004827779262767,9.4506
"sat14_11pipe_q0_k.cnf.dual.hgr","SAT14dual",4,8792,9058.4,0,18.3918
"sat14_11pipe_q0_k.cnf.dual.hgr","SAT14dual",8,17643,18177.8,0.0021152383333418,30.0698
"sat14_11pipe_q0_k.cnf.dual.hgr","SAT14dual",16,28945,30708.1,0.00203145861814029,42.6865
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",2,66582,71708.1,0.00576052338744,5.5537
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",4,148794,210341.9,0.011695637158958,9.8254
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",8,306963,340653.3,0.01692567437935,14.4697
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",16,712156,752990.8,0.0200291612309,18.6622
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",32,1028011,1053791.8,0.02243707796191,22.9404
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",64,1289193,1300927.5,0.02320441988951,23.566
"sat14_11pipe_q0_k.cnf.hgr","SAT14literal",128,1542399,1569814,0.02283609576429,27.1402
"sat14_6s10.cnf.dual.hgr","SAT14dual",2,350,402.4,0.01575859009518,0.07
"sat14_6s10.cnf.dual.hgr","SAT14dual",4,796,832,0.0080093563477954,0.1276
"sat14_6s10.cnf.dual.hgr","SAT14dual",8,1392,1466.4,0.007235037909338,0.1913
"sat14_6s10.cnf.dual.hgr","SAT14dual",16,2123,2226.7,0.007791579286982,0.2531
"sat14_6s10.cnf.dual.hgr","SAT14dual",32,3073,3193.3,0.008032258064519,0.314
"sat14_6s10.cnf.dual.hgr","SAT14dual",64,4383,4476.9,0.006645161290329,0.3843
"sat14_6s10.cnf.dual.hgr","SAT14dual",128,6045,6142.5,0.006451612903228,0.4672
"sat14_6s10.cnf.hgr","SAT14literal",2,2337,2633.3,0.016421828908559,0.0896
"sat14_6s10.cnf.hgr","SAT14literal",4,4433,4914.1,0.015646017699105,0.1493
"sat14_6s10.cnf.hgr","SAT14literal",8,7396,7942.9,0.015174041297927,0.2111
"sat14_6s10.cnf.hgr","SAT14literal",16,10609,11116.2,0.015809344030191,0.2737
"sat14_6s10.cnf.hgr","SAT14literal",32,14774,15433.7,0.015243039169417,0.3431
"sat14_6s10.cnf.hgr","SAT14literal",64,19981,20312.3,0.01424528301887,0.4211
"sat14_6s10.cnf.hgr","SAT14literal",128,25573,25969,0.012830188679242,0.5063
"sat14_6s10.cnf.primal.hgr","SAT14primal",2,2330,2608.7,0.021775811209426,0.0664
"sat14_6s10.cnf.primal.hgr","SAT14primal",4,4758,5056.4,0.02253687315635,0.1106
"sat14_6s10.cnf.primal.hgr","SAT14primal",8,8174,8553.2,0.02029259084474,0.1623
"sat14_6s10.cnf.primal.hgr","SAT14primal",16,11008,11778,0.02137800849457,0.2107
"sat14_6s10.cnf.primal.hgr","SAT14primal",32,15213,15664.6,0.02150943396226,0.2662
"sat14_6s10.cnf.primal.hgr","SAT14primal",64,20326,20653.1,0.02037735849058,0.3315
"sat14_6s10.cnf.primal.hgr","SAT14primal",128,26605,26811.2,0.01886792452829,0.4055
"sat14_6s11-opt.cnf.dual.hgr","SAT14dual",2,357,373.8,0.009450016441969,0.0687
"sat14_6s11-opt.cnf.dual.hgr","SAT14dual",4,774,845.9,0.008759454126932,0.1205
"sat14_6s11-opt.cnf.dual.hgr","SAT14dual",8,1337,1427.5,0.009659651430452,0.1819
"sat14_6s11-opt.cnf.dual.hgr","SAT14dual",16,2185,2288.6,0.006938507070051,0.2406
"sat14_6s11-opt.cnf.dual.hgr","SAT14dual",32,3204,3292.5,0.006247944755016,0.3016
"sat14_6s11-opt.cnf.dual.hgr","SAT14dual",64,4599,4666.1,0.006837606837606,0.3699
"sat14_6s11-opt.cnf.dual.hgr","SAT14dual",128,6286,6390.7,0.006176084099862,0.4528
"sat14_6s11-opt.cnf.hgr","SAT14literal",2,2368,2663,0.020702608486591,0.0911
"sat14_6s11-opt.cnf.hgr","SAT14literal",4,4504,4957.7,0.018085106382972,0.1576
"sat14_6s11-opt.cnf.hgr","SAT14literal",8,7289,7906.4,0.018451736987619,0.2125
"sat14_6s11-opt.cnf.hgr","SAT14literal",16,10837,11349.9,0.01850961538461,0.2736
"sat14_6s11-opt.cnf.hgr","SAT14literal",32,15033,15399.1,0.017355769230768,0.3467
"sat14_6s11-opt.cnf.hgr","SAT14literal",64,19900,20162,0.01605769230768,0.4248
"sat14_6s11-opt.cnf.hgr","SAT14literal",128,25486,25879.5,0.01519230769231,0.5093
"sat14_6s11-opt.cnf.primal.hgr","SAT14primal",2,2380,2570.1,0.022496694314214,0.0697
"sat14_6s11-opt.cnf.primal.hgr","SAT14primal",4,4660,5170.8,0.018800336578924,0.1117
"sat14_6s11-opt.cnf.primal.hgr","SAT14primal",8,8270,8604.3,0.02069711538462,0.1616
"sat14_6s11-opt.cnf.primal.hgr","SAT14primal",16,11157,11752.4,0.01754807692308,0.2131
"sat14_6s11-opt.cnf.primal.hgr","SAT14primal",32,15250,15759.6,0.01961538461539,0.2688
"sat14_6s11-opt.cnf.primal.hgr","SAT14primal",64,20254,20616.3,0.0178846153846,0.3331
"sat14_6s11-opt.cnf.primal.hgr","SAT14primal",128,26206,26463.7,0.01923076923076,0.4061
"sat14_6s12.cnf.dual.hgr","SAT14dual",2,342,364.3,0.0046736292428202,0.0717
"sat14_6s12.cnf.dual.hgr","SAT14dual",4,697,815.5,0.008025707973488,0.1266
"sat14_6s12.cnf.dual.hgr","SAT14dual",8,1346,1438.4,0.00835475578406,0.1899
"sat14_6s12.cnf.dual.hgr","SAT14dual",16,2071,2191.1,0.006105398457584,0.2543
"sat14_6s12.cnf.dual.hgr","SAT14dual",32,3071,3154.6,0.00723007712082,0.3159
"sat14_6s12.cnf.dual.hgr","SAT14dual",64,4342,4448.1,0.007390745501288,0.3863
"sat14_6s12.cnf.dual.hgr","SAT14dual",128,6038,6120.2,0.007197943444729,0.47
"sat14_6s12.cnf.hgr","SAT14literal",2,2431,2753,0.0124761261128916,0.0908
"sat14_6s12.cnf.hgr","SAT14literal",4,4389,4838.3,0.0139507551272181,0.1524
"sat14_6s12.cnf.hgr","SAT14literal",8,7456,7886,0.01459630978962,0.2098
"sat14_6s12.cnf.hgr","SAT14literal",16,10541,11251.6,0.01633372502939,0.2753
"sat14_6s12.cnf.hgr","SAT14literal",32,15077,15347.8,0.013533834586466,0.3533
"sat14_6s12.cnf.hgr","SAT14literal",64,19921,20324.4,0.01616541353383,0.4235
"sat14_6s12.cnf.hgr","SAT14literal",128,25406,25936.3,0.01334586466165,0.5119
"sat14_6s12.cnf.primal.hgr","SAT14primal",2,2375,2551.8,0.0188341070693924,0.0674
"sat14_6s12.cnf.primal.hgr","SAT14primal",4,4595,5005,0.017475614055709,0.1098
"sat14_6s12.cnf.primal.hgr","SAT14primal",8,8103,8447.7,0.018683901292594,0.1604
"sat14_6s12.cnf.primal.hgr","SAT14primal",16,11066,11607.3,0.01832706766919,0.2113
"sat14_6s12.cnf.primal.hgr","SAT14primal",32,15483,15831.9,0.01823308270677,0.2678
"sat14_6s12.cnf.primal.hgr","SAT14primal",64,20349,20713.8,0.01898496240602,0.3298
"sat14_6s12.cnf.primal.hgr","SAT14primal",128,26476,26641.7,0.02030075187969,0.4072
"sat14_6s130-opt.cnf.dual.hgr","SAT14dual",2,253,326.5,0.021126058103939,0.1029
"sat14_6s130-opt.cnf.dual.hgr","SAT14dual",4,632,671.4,0.01316671746419,0.1921
"sat14_6s130-opt.cnf.dual.hgr","SAT14dual",8,1405,1461.7,0.009276293915541,0.2824
"sat14_6s130-opt.cnf.dual.hgr","SAT14dual",16,2338,2494.5,0.00948686689571,0.3704
"sat14_6s130-opt.cnf.dual.hgr","SAT14dual",32,3646,3711.3,0.010682624113484,0.4594
"sat14_6s130-opt.cnf.dual.hgr","SAT14dual",64,5194,5337.9,0.009618794326243,0.5551
"sat14_6s130-opt.cnf.dual.hgr","SAT14dual",128,7384,7435.6,0.008156028368792,0.6651
"sat14_6s130-opt.cnf.hgr","SAT14literal",2,1502,1639.4,0.021720355991652,0.1386
"sat14_6s130-opt.cnf.hgr","SAT14literal",4,3410,3813.7,0.021184722672714,0.2034
"sat14_6s130-opt.cnf.hgr","SAT14literal",8,6521,6991,0.021464482646768,0.2916
"sat14_6s130-opt.cnf.hgr","SAT14literal",16,12074,12647,0.01882906260136,0.3921
"sat14_6s130-opt.cnf.hgr","SAT14literal",32,18683,19160.1,0.01994810249756,0.5048
"sat14_6s130-opt.cnf.hgr","SAT14literal",64,25179,25781.4,0.01731517509725,0.6074
"sat14_6s130-opt.cnf.hgr","SAT14literal",128,33658,33899.7,0.01634241245138,0.7257
"sat14_6s130-opt.cnf.primal.hgr","SAT14primal",2,1559,1732.2,0.020977943561475,0.0886
"sat14_6s130-opt.cnf.primal.hgr","SAT14primal",4,3606,3906.3,0.017612714888105,0.1514
"sat14_6s130-opt.cnf.primal.hgr","SAT14primal",8,6984,7453,0.017385663314963,0.225
"sat14_6s130-opt.cnf.primal.hgr","SAT14primal",16,12840,13280.2,0.02315926046058,0.294
"sat14_6s130-opt.cnf.primal.hgr","SAT14primal",32,19141,19440.8,0.02334630350193,0.3754
"sat14_6s130-opt.cnf.primal.hgr","SAT14primal",64,25513,25967.8,0.02049286640724,0.4685
"sat14_6s130-opt.cnf.primal.hgr","SAT14primal",128,34240,34601.2,0.01943005181347,0.5625
"sat14_6s131-opt.cnf.dual.hgr","SAT14dual",2,252,327.8,0.0178178691775419,0.1029
"sat14_6s131-opt.cnf.dual.hgr","SAT14dual",4,654,689.6,0.014629614221927,0.19
"sat14_6s131-opt.cnf.dual.hgr","SAT14dual",8,1394,1456.1,0.015680292861505,0.2787
"sat14_6s131-opt.cnf.dual.hgr","SAT14dual",16,2397,2460.1,0.00850804215196,0.3666
"sat14_6s131-opt.cnf.dual.hgr","SAT14dual",32,3606,3713.8,0.008340727595387,0.4579
"sat14_6s131-opt.cnf.dual.hgr","SAT14dual",64,5172,5270.5,0.009006211180136,0.5516
"sat14_6s131-opt.cnf.dual.hgr","SAT14dual",128,7290,7421.1,0.00896184560781,0.6604
"sat14_6s131-opt.cnf.hgr","SAT14literal",2,1463,1785.6,0.019323485248155,0.1322
"sat14_6s131-opt.cnf.hgr","SAT14literal",4,3387,3667.5,0.016716042368407,0.199
"sat14_6s131-opt.cnf.hgr","SAT14literal",8,6770,7074.9,0.016800584368143,0.2898
"sat14_6s131-opt.cnf.hgr","SAT14literal",16,12148,12570.3,0.01860087648111,0.387
"sat14_6s131-opt.cnf.hgr","SAT14literal",32,18369,18957,0.01613112625772,0.4872
"sat14_6s131-opt.cnf.hgr","SAT14literal",64,25099,25437.3,0.01687216093446,0.594
"sat14_6s131-opt.cnf.hgr","SAT14literal",128,33596,33885.2,0.01309987029833,0.7162
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",2,1520,1839.2,0.012406152347712,0.0851
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",4,3619,4061.1,0.015729242756253,0.1496
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",8,6948,7444.7,0.01882811231942,0.2209
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",16,12497,13200.2,0.0227523531321,0.2906
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",32,18911,19451.6,0.02115509409474,0.3728
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",64,25467,26146.8,0.01893644617379,0.4618
"sat14_6s131-opt.cnf.primal.hgr","SAT14primal",128,33850,34456.3,0.0181347150259,0.5626
"sat14_6s133.cnf.dual.hgr","SAT14dual",2,276,348.3,0.0111741671868874,0.103
"sat14_6s133.cnf.dual.hgr","SAT14dual",4,665,721.5,0.011690596447417,0.1896
"sat14_6s133.cnf.dual.hgr","SAT14dual",8,1499,1544.9,0.011520345042856,0.2794
"sat14_6s133.cnf.dual.hgr","SAT14dual",16,2408,2508.2,0.008909317898079,0.3725
"sat14_6s133.cnf.dual.hgr","SAT14dual",32,3626,3791.8,0.011234679981843,0.4647
"sat14_6s133.cnf.dual.hgr","SAT14dual",64,5245,5350.3,0.009714026327741,0.5564
"sat14_6s133.cnf.dual.hgr","SAT14dual",128,7311,7397.4,0.01025408348458,0.6637
"sat14_6s133.cnf.hgr","SAT14literal",2,2063,2418.4,0.015076221093022,0.1277
"sat14_6s133.cnf.hgr","SAT14literal",4,4226,4666.5,0.015754106520652,0.1976
"sat14_6s133.cnf.hgr","SAT14literal",8,7974,8609,0.017969138875051,0.2823
