"graph","type","k","min_km1","avg_km1","avg_imbalance","avg_time"
"coupled.mtx.hgr","SPM",32,7074,7098.4,0.05661971830988,17.2892
"coupled.mtx.hgr","SPM",64,9338,9370.2,0.08539325842702,27.4206
"coupled.mtx.hgr","SPM",128,12217,12260.3,0.10000000000022,36.0014
"crashbasis.mtx.hgr","SPM",2,1744,1816,0.00473625,16.7974
"crashbasis.mtx.hgr","SPM",4,3476,3658.4,0.00478500000000001,22.8079
"crashbasis.mtx.hgr","SPM",8,6864,7050.4,0.00244500000000003,24.9794
"crashbasis.mtx.hgr","SPM",16,10684,10927.6,0.00409,28.254
"crashbasis.mtx.hgr","SPM",32,17084,17372.4,0.00798,35.2004
"crashbasis.mtx.hgr","SPM",64,24924,25238.2,0.02168,54.2955
"crashbasis.mtx.hgr","SPM",128,37054,37605.4,0.02784,88.649
"cryg10000.mtx.hgr","SPM",2,200,200,0,0.3719
"cryg10000.mtx.hgr","SPM",4,365,380.3,4e-05,0.5924
"cryg10000.mtx.hgr","SPM",8,668,690.1,0.00112,1.2098
"cryg10000.mtx.hgr","SPM",16,1086,1097.2,0.00208,2.3593
"cryg10000.mtx.hgr","SPM",32,1680,1696.5,0.006709265175718,6.0273
"cryg10000.mtx.hgr","SPM",64,2474,2489.4,0.01783439490448,9.4812
"cryg10000.mtx.hgr","SPM",128,3611,3653.6,0.02911392405063,14.6806
"crystk02.mtx.hgr","SPM",2,798,806.4,0.023686094801626,2.749
"crystk02.mtx.hgr","SPM",4,2394,2440.2,0.0257731958763,3.8236
"crystk02.mtx.hgr","SPM",8,4353,4435.8,0.03029782359679,6.5537
"crystk02.mtx.hgr","SPM",16,8106,8411.7,0.03470790378008,14.0569
"crystk02.mtx.hgr","SPM",32,13419,13672.2,0.04828375286041,27.6901
"crystk02.mtx.hgr","SPM",64,20847,20974.2,0.0684931506849,49.8816
"crystk02.mtx.hgr","SPM",128,31797,32067.7,0.07545454545456,64.1418
"dac2012_superblue11.hgr","DAC2012",2,1258,1413.7,0.02727767115867,165.3548
"dac2012_superblue11.hgr","DAC2012",4,3494,3824.8,0.02757688124404,210.4182
"dac2012_superblue11.hgr","DAC2012",8,7922,8331.5,0.02890378283949,223.4833
"dac2012_superblue11.hgr","DAC2012",16,16487,16984.9,0.02992172277095,243.3512
"dac2012_superblue11.hgr","DAC2012",32,31350,31778.4,0.02980917825708,278.7782
"dac2012_superblue11.hgr","DAC2012",64,49057,49651.5,0.03041053551034,336.3098
"dac2012_superblue11.hgr","DAC2012",128,68103,68747.8,0.05176027949476,414.1759
"dac2012_superblue12.hgr","DAC2012",2,4380,4920.5,0.006496471950541,340.4529
"dac2012_superblue12.hgr","DAC2012",4,9448,10301.7,0.022047909642308,369.2587
"dac2012_superblue12.hgr","DAC2012",8,16711,17353.3,0.02994823272977,389.2014
"dac2012_superblue12.hgr","DAC2012",16,26609,27422.2,0.02993584821537,411.2132
"dac2012_superblue12.hgr","DAC2012",32,42434,43817.5,0.03023059965816,454.6677
"dac2012_superblue12.hgr","DAC2012",64,67868,69580.3,0.04784762470897,525.2035
"dac2012_superblue12.hgr","DAC2012",128,102113,104476.6,0.05832177531205,633.8161
"dac2012_superblue14.hgr","DAC2012",2,3861,3951,0.000304374431279993,118.7343
"dac2012_superblue14.hgr","DAC2012",4,7686,7992.4,0.010489470580401,131.1937
"dac2012_superblue14.hgr","DAC2012",8,13201,13638,0.0259628920369,140.9998
"dac2012_superblue14.hgr","DAC2012",16,18490,19210.6,0.02980013189263,158.0737
"dac2012_superblue14.hgr","DAC2012",32,30177,30669.9,0.02985846903057,183.2871
"dac2012_superblue14.hgr","DAC2012",64,44516,44896.7,0.0298265192249,230.8894
"dac2012_superblue14.hgr","DAC2012",128,62041,63146.6,0.03187259078917,298.5416
"dac2012_superblue16.hgr","DAC2012",2,7750,8128.2,0.01346822464702,131.6728
"dac2012_superblue16.hgr","DAC2012",4,13579,14258.3,0.015933213048096,140.3871
"dac2012_superblue16.hgr","DAC2012",8,18181,18979,0.02283573711524,148.9105
